Minimum Age,Max Age,Category Order,Main Category,Book Order,ISBN 13,Image Link,Name,Rating,Review
3,5,10,Mo Willems,5,9781406389012,https://m.media-amazon.com/images/I/511648iJYAL._AC_US218_..jpg,THE PIGEON HAS TO GO TO SCHOOL!,4.9,11105
3,5,10,Mo Willems,6,9781406357783,https://m.media-amazon.com/images/I/510kcxqmtiL._AC_US218_..jpg,Pigeon Needs A Bath,4.9,5239
3,5,10,Mo Willems,7,9781406308129,https://m.media-amazon.com/images/I/41PcvSuWNUS._AC_US218_..jpg,Don't Let the Pigeon Stay Up Late!,4.9,4116
3,5,10,Mo Willems,8,9781423109600,https://m.media-amazon.com/images/I/51OfwaJAyrL._AC_US218_..jpg,The Pigeon Wants a Puppy,4.9,3471
3,5,10,Mo Willems,9,9781844285457,https://m.media-amazon.com/images/I/41zS7JBJgSS._AC_US218_..jpg,The Pigeon Finds a Hot Dog!,4.9,2822
3,5,10,Mo Willems,10,9781423151289,https://m.media-amazon.com/images/I/41VfWPQ-3nL._AC_US218_..jpg,"The Duckling Gets a Cookie!? (Pigeon series) (Pigeon, 5)",4.9,2701
3,5,7,National Geographic - First Books,1,9781426307935,https://m.media-amazon.com/images/I/615ux6pH7eL._AC_US218_..jpg,"Little Kids First Big Book of Why (National Geographic Kids) (9 June, 2011)",4.6,17907
3,5,7,National Geographic - First Books,2,9781426308468,https://m.media-amazon.com/images/I/511GgwmircL._AC_US218_..jpg,"LITTLE KIDS FIRST BIG BOOK OF DINOSAURS (19 October, 2011)",4.7,14105
3,5,7,National Geographic - First Books,3,9781426310140,https://m.media-amazon.com/images/I/51waVp6pN6L._AC_US218_..jpg,"Little Kids First Big Book of Space (National Geographic Kids) (20 November, 2012)",4.7,14000
3,5,7,National Geographic - First Books,4,9781426307041,https://m.media-amazon.com/images/I/61CQW-P1P+L._AC_US218_..jpg,"National Geographic Lit (29 September, 2010)",4.6,5301
3,5,7,National Geographic - First Books,5,9781426320507,https://m.media-amazon.com/images/I/6156TajzD7L._AC_US218_..jpg,"Little Kids First (6 August, 2015)",4.8,4125
3,5,7,National Geographic - First Books,6,9781426313684,https://m.media-amazon.com/images/I/51vLOq-N9iL._AC_US218_..jpg,"National Geographic Little Kids First Big Book of the Ocean (3 October, 2013)",4.9,3852
3,5,7,National Geographic - First Books,7,9781426317231,https://m.media-amazon.com/images/I/51nT8wvrkLL._AC_US218_..jpg,"Little Kids First Big Book of Bugs (National Geographic Kids) (9 October, 2014)",4.8,2984
3,5,7,National Geographic - First Books,8,9781426323294,https://m.media-amazon.com/images/I/61PPhDaYfdL._AC_US218_..jpg,"National Geographic Little Kids First Big Book Of How (National Geographic Little Kids First Big Books) (National Geographic Kids) (11 May, 2016)",4.7,2642
3,5,7,National Geographic - First Books,9,9781426333187,https://m.media-amazon.com/images/I/61m2ipPkfDL._AC_US218_..jpg,"National Geographic Little Kids First Big Book of Science (4 April, 2019)",4.8,2003
6,8,1,Bestseller - New York Times,1,9780141361796,https://m.media-amazon.com/images/I/41DLRhk8LkL._AC_US218_..jpg,Book With No Pictures,4.8,"17,411"
6,8,1,Bestseller - New York Times,3,9780062467768,https://m.media-amazon.com/images/I/41o4ElxdqTL._AC_US218_..jpg,The Bad Seed (The Food Group),4.7,"14,495"
6,8,1,Bestseller - New York Times,5,9780063080683,https://m.media-amazon.com/images/I/41CYsH0hyCL._AC_US218_..jpg,I Am Enough -,4.9,"11,470"
6,8,1,Bestseller - New York Times,6,9780062422507,https://m.media-amazon.com/images/I/51JSlX893aL._AC_US218_..jpg,"Dear Girl,: A Celebration of Wonderful, Smart, Beautiful You!",4.8,"8,888"
6,8,1,Bestseller - New York Times,7,9780062866004,https://m.media-amazon.com/images/I/51-fsX+7ygL._AC_US218_..jpg,The Good Egg (The Food Group),4.8,"8,779"
6,8,1,Bestseller - New York Times,8,9780141365503,https://m.media-amazon.com/images/I/51gP543mjmL._AC_US218_..jpg,George's Marvellous Medicine,4.7,"7,413"
6,8,1,Bestseller - New York Times,9,9780141373348,https://m.media-amazon.com/images/I/51sXFwvXK2L._AC_US218_..jpg,The Christmasaurus,4.7,"7,168"
6,8,1,Bestseller - New York Times,10,9780008124441,https://m.media-amazon.com/images/I/51uj-dk62GL._AC_US218_..jpg,DAY THE CRAYONS CAME HOME- PB+,4.9,"5,526"
6,8,1,Bestseller - New York Times,4,9780316475112,https://m.media-amazon.com/images/I/41qS2xBeBhL._AC_US218_..jpg,Little Leaders: Bold Women in Black History (Vashti Harrison),4.9,"11,963"
6,8,1,Bestseller - New York Times,2,9780142425381,https://m.media-amazon.com/images/I/512IsvYT+4L._AC_US218_..jpg,Matilda: Broadway Tie-In,4.8,"15,796"
6,7,2,Bestseller - UK & USA,1,9780593349663,https://m.media-amazon.com/images/I/510ybIgT29L._AC_US218_..jpg,Charlie and the Chocolate Factory: The Golden Edition,4.8,"14,297"
6,7,2,Bestseller - UK & USA,2,9780553274295,https://m.media-amazon.com/images/I/51Swo0Tx-AL._AC_US218_..jpg,Where the Red Fern Grows,4.8,"13,229"
6,7,2,Bestseller - UK & USA,3,9780316475112,https://m.media-amazon.com/images/I/41qS2xBeBhL._AC_US218_..jpg,Little Leaders: Bold Women in Black History (Vashti Harrison),4.9,"11,963"
6,7,2,Bestseller - UK & USA,4,9781368046459,https://m.media-amazon.com/images/I/41fyzdXODcL._AC_US218_..jpg,The Pigeon HAS to Go to School!,4.9,"11,105"
6,7,2,Bestseller - UK & USA,5,9780593121962,https://m.media-amazon.com/images/I/51QmX7S38-L._AC_US218_..jpg,The World Needs More Purple People (My Purple World),4.8,"10,224"
6,7,2,Bestseller - UK & USA,6,9780394823379,https://m.media-amazon.com/images/I/51VXGZtC7dL._AC_US218_..jpg,The Lorax (Classic Seuss),4.9,"9,271"
6,7,2,Bestseller - UK & USA,7,9780670674244,https://m.media-amazon.com/images/I/61n5JDYQBvL._AC_US218_..jpg,The Story of Ferdinand,4.9,"8,122"
6,7,2,Bestseller - UK & USA,8,9780141373348,https://m.media-amazon.com/images/I/51sXFwvXK2L._AC_US218_..jpg,The Christmasaurus,4.7,"7,168"
6,7,2,Bestseller - UK & USA,9,9780380002559,https://m.media-amazon.com/images/I/61lOdTHE60L._AC_US218_..jpg,The Velveteen Rabbit,4.8,"6,746"
6,7,2,Bestseller - UK & USA,10,9780142410363,https://m.media-amazon.com/images/I/51+hQ+jqi6L._AC_US218_..jpg,James and the Giant Peach,4.8,"6,143"
6,7,3,Jory John,1,9780062467768,https://m.media-amazon.com/images/I/81ErNcODNBL._AC_US218_..jpg,The Bad Seed (The Food Group),4.5,"8,403"
6,7,3,Jory John,2,9780062866004,https://m.media-amazon.com/images/I/812oNxmfS0L._AC_US218_..jpg,GOOD EGG,4.5,"7,698"
6,7,3,Jory John,3,9780062954527,https://m.media-amazon.com/images/I/81QKD9AKdJL._AC_US218_..jpg,The Cool Bean (The Food Group),4.5,"6,339"
6,7,3,Jory John,4,9780811874557,https://m.media-amazon.com/images/I/51yvywOZAEL._AC_US218_..jpg,"All My Friends Are Dead (Funny Books, Children's Book for Adults, Interesting Finds, Animal Books)",4.5,"4,169"
6,7,3,Jory John,5,9780062954534,https://m.media-amazon.com/images/I/71TWop7gb4L._AC_US218_..jpg,The Couch Potato (The Food Group),4.5,"4,130"
6,7,3,Jory John,6,9780062975676,https://m.media-amazon.com/images/I/81Y4fi5w5CL._AC_US218_..jpg,The Good Egg Presents: The Great Eggscape! (The Food Group),4.5,"4,077"
6,7,3,Jory John,7,9780063045408,https://m.media-amazon.com/images/I/81uoepqJ1lS._AC_US218_..jpg,The Smart Cookie (The Food Group),4.5,"2,359"
6,7,3,Jory John,8,9780062954541,https://m.media-amazon.com/images/I/A1mGYasTtES._AC_US218_..jpg,"The Bad Seed Presents: The Good, the Bad, and the Spooky (The Food Group)",4.5,"1,939"
7,10,3,Diary of a Wimpy Kid,1,9780241426692,https://m.media-amazon.com/images/I/51SRrTN+JkL._AC_US218_..jpg,Wrecking Ball (Book 14),4.6,"27,339"
7,10,3,Diary of a Wimpy Kid,2,9780241389324,https://m.media-amazon.com/images/I/51m29DumRUL._AC_US218_..jpg,The Meltdown (Book 13) ,4.6,"19,354"
7,10,3,Diary of a Wimpy Kid,3,9780241562284,https://m.media-amazon.com/images/I/51DNZzk4TNL._AC_US218_..jpg,Diary of a Wimpy Kid (Film Tie-in): Special Disney+ cover edition,4.6,"16,318"
7,10,3,Diary of a Wimpy Kid,4,9780141379029,https://m.media-amazon.com/images/I/51iVADo0OpL._AC_US218_..jpg,Double Down,4.6,"14,269"
7,10,3,Diary of a Wimpy Kid,5,9780141361819,https://m.media-amazon.com/images/I/514Li71y+0L._AC_US218_..jpg,The Long Haul,4.7,"13,579"
7,10,3,Diary of a Wimpy Kid,6,9780141353074,https://m.media-amazon.com/images/I/51MhNO+8lxL._AC_US218_..jpg,Hard Luck (Book 8),4.6,"13,262"
7,10,3,Diary of a Wimpy Kid,7,9780141343006,https://m.media-amazon.com/images/I/51u88xr+gqL._AC_US218_..jpg,Cabin Fever,4.6,"11,101"
7,10,3,Diary of a Wimpy Kid,8,9780241454138,https://m.media-amazon.com/images/I/51tsrgZ0AQS._AC_US218_..jpg,The Deep End (Book 15),4.7,"11,090"
7,10,3,Diary of a Wimpy Kid,9,9780141324920,https://m.media-amazon.com/images/I/51HP9Q+KuGL._AC_US218_..jpg,The Last Straw (Book 3),4.6,"11,063"
7,10,3,Diary of a Wimpy Kid,10,9780141348568,https://m.media-amazon.com/images/I/51XTFRLWCWL._AC_US218_..jpg,The Third Wheel (Book 7),4.6,"10,114"
7,10,7,Geronimo & Thea,1,9780545980258,https://m.media-amazon.com/images/I/51uIL7ehDZL._AC_US218_..jpg,The Kingdom Of Fantasy (Geronimo Stilton),4.7,"2,810"
7,10,7,Geronimo & Thea,2,9780545253079,https://m.media-amazon.com/images/I/51owSh7SNnL._AC_US218_..jpg,The Return To The Kingdom Of Fantasy (The Quest For Paradise),4.8,"1,811"
7,10,7,Geronimo & Thea,3,9789352759828,https://m.media-amazon.com/images/I/51fHUDgtUEL._AC_US218_..jpg,Geronimo Stilton And The Kingdom Of Fantasy #12: Island Of Dragons,4.8,"1,715"
7,10,7,Geronimo & Thea,4,9789390066872,https://m.media-amazon.com/images/I/51zUrcJ3uHL._AC_US218_..jpg,Geronimo Stilton And The Kingdom Of Fantasy #13:The Battle For Crystal Castle,4.8,"1,616"
7,10,7,Geronimo & Thea,5,9789351035497,https://m.media-amazon.com/images/I/51Y5pLGeFxL._AC_US218_..jpg,"Geronimo Stilton And The Kingdom Of Fantasy #7: The Enchanted Charms [Hardcover] [Jan 01, 2013] Geronimo Stilton",4.8,"1,545"
7,10,7,Geronimo & Thea,6,9780545307710,https://m.media-amazon.com/images/I/61fg6jkmskL._AC_US218_..jpg,The Amazing Voyage (Geronimo Stilton And The Kingdom Of Fantasy #3): The Third Adventure In The Kingdom Of Fantasy (3),4.8,"1,517"
7,10,7,Geronimo & Thea,7,9780545440202,https://m.media-amazon.com/images/I/51lXzwJz-0L._AC_US218_..jpg,The Journey to Atlantis (Thea Stilton: Special Edition #1): A Geronimo Stilton Adventure,4.7,1375
7,10,7,Geronimo & Thea,8,9789386106261,https://m.media-amazon.com/images/I/51z5T+6QMNL._AC_US218_..jpg,The Treasure of the Sea: A Geronimo Stilton Adventure,4.8,1375
7,10,7,Geronimo & Thea,9,9780545556248,https://m.media-amazon.com/images/I/51tD3u53HXL._AC_US218_..jpg,The Secret of the Fairies (Thea Stilton: Special Edition #2): A Geronimo Stilton Adventure,4.8,1076
7,10,7,Geronimo & Thea,10,9789352751198,https://m.media-amazon.com/images/I/51EenhaB9UL._AC_US218_..jpg,The Land of Flowers: A Geronimo Stilton Adventure (Thea Stilton: Special Edition #6) [Hardcover] GERONIMO STILTON,4.7,920
7,10,4,Indian Authors,2,9780143440055,https://m.media-amazon.com/images/I/71ygf-LciIS._AC_US218_..jpg,"Three Thousand Stitches: Ordinary People, Extraordinary Lives [Paperback] Murty, Sudha",4.5,"8,437"
7,10,4,Indian Authors,3,9780143333166,https://m.media-amazon.com/images/I/71NCu1g99eL._AC_US218_..jpg,"The Magic of the Lost Temple: Illustrated, easy to read and much-loved first full length children's fiction novel by Sudha Murty for ages 8-12: ... fiction novel by Sudha Murty for ages 8-12",4.5,"7,521"
7,10,4,Indian Authors,4,9780143062226,https://m.media-amazon.com/images/I/71LaJylkUvL._AC_US218_..jpg,Wise and Otherwise: A salute to Life [Paperback] Sudha Murty,4.5,"5,397"
7,10,4,Indian Authors,5,9780143451846,https://m.media-amazon.com/images/I/818mZjcEJ4L._AC_US218_..jpg,Grandparents' Bag of Stories [Paperback] Sudha Murty,4.5,"4,202"
7,10,4,Indian Authors,6,9780143333647,https://m.media-amazon.com/images/I/712uyI8CvsL._AC_US218_..jpg,How I Taught My Grandmother to Read: And Other Stories [Paperback] Sudha Murty,4.5,"4,025"
7,10,4,Indian Authors,7,9788129119841,https://m.media-amazon.com/images/I/51otS+W9UaL._AC_US218_..jpg,Angry River,4.5,"1,249"
7,10,4,Indian Authors,8,9788129137685,https://m.media-amazon.com/images/I/61Jk5GfyhHL._AC_US218_..jpg,My Favourite Nature Stories,4.5,"1,178"
7,10,4,Indian Authors,9,9788131948576,https://m.media-amazon.com/images/I/81w5rGx8RqL._AC_US218_..jpg,Ruskin Bond - The Blue Umbrella,4.5,"1,147"
7,10,4,Indian Authors,10,9780140116151,https://m.media-amazon.com/images/I/81APABLp4wS._AC_US218_..jpg,The Night Train at Deoli and Other Stories,4.5,"1,113"
7,10,8,Information & Learning,1,9780746070055,https://m.media-amazon.com/images/I/51JREbxzD+L._AC_US218_..jpg,Your Body,4.8,4875
7,10,8,Information & Learning,2,9780746098516,https://m.media-amazon.com/images/I/61cJabybAhL._AC_US218_..jpg,HOW THINGS WORK ,4.8,2574
7,10,8,Information & Learning,3,9780746084120,https://m.media-amazon.com/images/I/51bbiMz4gpL._AC_US218_..jpg,Ancient Egypt ,4.8,555
7,10,8,Information & Learning,4,9780746064467,https://m.media-amazon.com/images/I/61EiN3mDTIL._AC_US218_..jpg,Castles,4.8,440
7,10,8,Information & Learning,5,9780794513214,https://m.media-amazon.com/images/I/61KZzWPhDKL._AC_US218_..jpg,Ancient Rome,4.7,363
7,10,8,Information & Learning,6,9780746087596,https://m.media-amazon.com/images/I/510SD9yjtTL._AC_US218_..jpg,Space,4.7,304
7,10,8,Information & Learning,7,9780746077443,https://m.media-amazon.com/images/I/518fMnDaF8L._AC_US218_..jpg,Science,4.8,279
7,10,8,Information & Learning,8,9780746077535,https://m.media-amazon.com/images/I/61GxoBBjTiL._AC_US218_..jpg, London,4.7,271
7,10,8,Information & Learning,9,9780746096383,https://m.media-amazon.com/images/I/513JpIkY6sL._AC_US218_..jpg,Under the Sea ,4.8,249
7,10,8,Information & Learning,10,9780746071588,https://m.media-amazon.com/images/I/51uYbZSRrsL._AC_US218_..jpg,The World of Dinosaurs,4.7,218
7,10,6,Roald Dahl,1,9780141365466,https://m.media-amazon.com/images/I/81OFr5S6yqL._AC_US218_..jpg,Matilda,4.6,"13,314"
7,10,6,Roald Dahl,2,9780141365374,https://m.media-amazon.com/images/I/51Dysbkl4dL._AC_US218_..jpg,Charlie and the Chocolate Factory,4.6,"12,238"
7,10,6,Roald Dahl,3,9780141365428,https://m.media-amazon.com/images/I/71wA9f3hgVL._AC_US218_..jpg,The BFG,4.6,"7,653"
7,10,6,Roald Dahl,4,9780141365442,https://m.media-amazon.com/images/I/91IKbi+M8nL._AC_US218_..jpg,"Fantastic Mr Fox [Paperback] Dahl, Roald and Blake, Quentin",4.5,"6,387"
7,10,6,Roald Dahl,5,9780141365473,https://m.media-amazon.com/images/I/81f9mJsA80L._AC_US218_..jpg,The Witches,4.6,"6,002"
7,10,6,Roald Dahl,6,9780141365503,https://m.media-amazon.com/images/I/91MVcBwvqNL._AC_US218_..jpg,Roald Dahl,4.6,"5,963"
7,10,6,Roald Dahl,7,9780141365459,https://m.media-amazon.com/images/I/81+OXlhaH-L._AC_US218_..jpg,James and the Giant Peach,4.6,"5,767"
7,10,6,Roald Dahl,8,9780141365497,https://m.media-amazon.com/images/I/81su3hWNDFL._AC_US218_..jpg,The Twits,4.6,"5,727"
7,10,6,Roald Dahl,9,9780141365510,https://m.media-amazon.com/images/I/81bFpL5z9qL._AC_US218_..jpg,The Enormous Crocodile,4.6,"3,995"
7,10,6,Roald Dahl,10,9780141365381,https://m.media-amazon.com/images/I/91me8KbhgCL._AC_US218_..jpg,Charlie and the Great Glass Elevator,4.5,"3,803"
8,10,2,Bestseller - UK & USA,1,9781338535624,https://m.media-amazon.com/images/I/510zJtTY7oL._AC_US218_..jpg,Dog Man: Grime and Punishment: A Graphic Novel (Dog Man #9): From the Creator of Captain Underpants (9),4.9,"44,647"
8,10,2,Bestseller - UK & USA,2,9781338323214,https://m.media-amazon.com/images/I/51TnbzizBpL._AC_US218_..jpg,Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),4.9,"28,814"
8,10,2,Bestseller - UK & USA,3,9781338236590,https://m.media-amazon.com/images/I/51rd+cbTvdL._AC_US218_..jpg,Dog Man: For Whom the Ball Rolls: From the Creator of Captain Underpants (Dog Man #7),4.9,"24,289"
8,10,2,Bestseller - UK & USA,4,9781338680454,https://m.media-amazon.com/images/I/51C9ABhdI9L._AC_US218_..jpg,Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),4.9,"23,671"
8,10,2,Bestseller - UK & USA,5,9780356500843,https://m.media-amazon.com/images/I/51t9Y4zun9L._AC_US218_..jpg,Ender's Game,4.6,"22,591"
8,10,2,Bestseller - UK & USA,6,9780545581608,https://m.media-amazon.com/images/I/4187zfaI8nL._AC_US218_..jpg,Dog Man: From the Creator of Captain Underpants (Dog Man #1),4.8,"18,823"
8,10,2,Bestseller - UK & USA,7,9781338712766,https://m.media-amazon.com/images/I/51JGQyJrK7L._AC_US218_..jpg,Cat Kid Comic Club: A Graphic Novel (Cat Kid Comic Club #1): From the Creator of Dog Man,4.8,"18,248"
8,10,2,Bestseller - UK & USA,8,9780545935203,https://m.media-amazon.com/images/I/51A490Wdp9L._AC_US218_..jpg,Dog Man Unleashed: From the Creator of Captain Underpants (Dog Man #2),4.9,"18,134"
8,10,2,Bestseller - UK & USA,9,9780545935210,https://m.media-amazon.com/images/I/51G51ip9ONL._AC_US218_..jpg,Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),4.9,"17,041"
8,10,2,Bestseller - UK & USA,10,9780956932303,https://m.media-amazon.com/images/I/51t8G2UWPqL._AC_US218_..jpg,The Secret Lake: A children's mystery adventure (Secret Lake Mystery Adventures),4.6,"16,040"
9,12,5,Rick Rordon,1,9780141329994,https://m.media-amazon.com/images/I/51C7LAZZJSL._AC_US218_..jpg,PERCY JACKSON AND THE LIGHTINING THIEF,4.6,"26,180"
9,12,5,Rick Rordon,2,9780141364094,https://m.media-amazon.com/images/I/51NWXfsHzZL._AC_US218_..jpg,The Tower of Nero (The Trials of Apollo Book 5),4.8,"16,892"
9,12,5,Rick Rordon,3,9781423160076,https://m.media-amazon.com/images/I/51DPEAEY7tL._AC_US218_..jpg,"Percy Jackson and the Olympians, Book Two: The Sea of Monste(Movie Tie-In Edition) (Percy Jackson & the Olympians)",4.7,"15,515"
9,12,5,Rick Rordon,4,9780141339245,https://m.media-amazon.com/images/I/51uUDqhVpcL._AC_US218_..jpg,"The Blood of Olympus (Heroes of Olympus Book 5) (Heroes of Olympus, 5)",4.7,"15,081"
9,12,5,Rick Rordon,5,9780141339207,https://m.media-amazon.com/images/I/519x8NRy49L._AC_US218_..jpg,"The House of Hades (Heroes of Olympus Book 4) (Heroes of Olympus, 4)",4.7,"14,934"
9,12,5,Rick Rordon,6,9780141346885,https://m.media-amazon.com/images/I/51tZ8kHDrVL._AC_US218_..jpg,Percy Jackson and the Last Olympian (Book 5) [Paperback] Rick Riordan,4.8,"14,818"
9,12,5,Rick Rordon,7,9781423101482,https://m.media-amazon.com/images/I/51sZJKZpQBL._AC_US218_..jpg,"The Titan's Curse (Percy Jackson and the Olympians, Book 3) (Percy Jackson & the Olympians, 3)",4.7,"14,561"
9,12,5,Rick Rordon,8,9780141346830,https://m.media-amazon.com/images/I/51NaN9pHXaL._AC_US218_..jpg,Percy Jackson and The Battle of the Labyrinth (Book 4) [Paperback] Rick Riordan,4.7,"13,992"
9,12,5,Rick Rordon,9,9780141335766,https://m.media-amazon.com/images/I/51M20H27cUL._AC_US218_..jpg,"The Mark of Athena (Heroes of Olympus Book 3) (Heroes of Olympus, 3)",4.7,"13,578"
9,12,5,Rick Rordon,10,9780141364056,https://m.media-amazon.com/images/I/51PY+L5zRsL._AC_US218_..jpg,The Tyrant's Tomb (The Trials of Apollo Book 4),4.7,"12,282"
9,11,1,Bestseller - New York Times,1,9780439136358,https://m.media-amazon.com/images/I/51-rbiAIiRL._AC_US218_..jpg,Harry Potter and the Prisoner of Azkaban (3),4.9,"51,581"
9,11,1,Bestseller - New York Times,2,9780241389324,https://m.media-amazon.com/images/I/51m29DumRUL._AC_US218_..jpg,DIARY OF A WIMPY KID: THE MELTDOWN (BOOK 13),4.8,"21,794"
9,11,1,Bestseller - New York Times,3,9780241562284,https://m.media-amazon.com/images/I/51DNZzk4TNL._AC_US218_..jpg,Diary Of A Wimpy Kid (Book 1),4.7,"18,115"
9,11,1,Bestseller - New York Times,4,9780062377012,https://m.media-amazon.com/images/I/51idhxVuQYL._AC_US218_..jpg,Pax,4.7,"10,399"
9,11,1,Bestseller - New York Times,5,9780062991317,https://m.media-amazon.com/images/I/41Y-2DtE0+L._AC_US218_..jpg,The One and Only Bob (One and Only Ivan),4.8,"10,252"
9,11,1,Bestseller - New York Times,6,9780375869020,https://m.media-amazon.com/images/I/41YjzRHO31L._AC_US218_..jpg,Wonder,4.8,"49,129"
9,11,1,Bestseller - New York Times,7,9780007458424,https://m.media-amazon.com/images/I/51N1VLZCuZL._AC_US218_..jpg,The Hobbit,4.8,"37,846"
9,11,1,Bestseller - New York Times,8,9780241389317,https://m.media-amazon.com/images/I/51j6mM+IlWL._AC_US218_..jpg,Diary of a Wimpy Kid: The Meltdown (book 13),4.8,"21,794"
9,11,1,Bestseller - New York Times,9,9780330439725,https://m.media-amazon.com/images/I/41pBN8vYy-L._AC_US218_..jpg,Hatchet,4.7,"19,705"
9,11,1,Bestseller - New York Times,10,9780141346816,https://m.media-amazon.com/images/I/51gmLhmCQLL._AC_US218_..jpg,Percy Jackson and the Titan's Curse (Book 3),4.8,"18,559"
12,14,1,Bestseller - New York Times,1,9780545663267,https://m.media-amazon.com/images/I/41KNsYsW0xL._AC_US218_..jpg,Mockingjay (The Hunger Games),4.6,"50,418"
12,14,1,Bestseller - New York Times,2,9780375899881,https://m.media-amazon.com/images/I/21eN+Xp5MrL._AC_US218_..jpg,Wonder,4.8,"49,129"
12,14,1,Bestseller - New York Times,3,9780141346809,https://m.media-amazon.com/images/I/51BE8yvYwtL._AC_US218_..jpg,Percy Jackson and the Lightning Thief,4.7,"33,378"
12,14,1,Bestseller - New York Times,4,9780141368887,https://m.media-amazon.com/images/I/41EtecRAzbL._AC_US218_..jpg,Outsiders,4.8,"32,153"
12,14,1,Bestseller - New York Times,5,9780141375632,https://m.media-amazon.com/images/I/41K4YyiZQ7L._AC_US218_..jpg,One Of Us Is Lying,4.6,"29,603"
12,14,1,Bestseller - New York Times,6,9780007341764,https://m.media-amazon.com/images/I/41zOyRV-gyL._AC_US218_..jpg,"The Giver - Essential Modern Classics [Paperback] [Jan 01, 2011] LOIS LOWRY",4.7,"27,741"
12,14,1,Bestseller - New York Times,7,9780008567125,https://m.media-amazon.com/images/I/412125v28VL._AC_US218_..jpg,Tolkien:The Fellowship of the Ring,4.8,"14,505"
12,14,1,Bestseller - New York Times,8,9780316243988,https://m.media-amazon.com/images/I/517b8+Ipn0L._AC_US218_..jpg,The Twilight Saga White Collection,4.8,"11,861"
12,14,1,Bestseller - New York Times,9,9780451526342,https://m.media-amazon.com/images/I/41NzDuSdIfL._AC_US218_..jpg,Animal Farm: 75th Anniversary Edition,4.7,"42,403"
12,14,1,Bestseller - New York Times,10,9780062498540,https://m.media-amazon.com/images/I/41VVZqX-UlL._AC_US218_..jpg,The Hate U Give: A Printz Honor Winner,4.8,"26,250"
11,14,2,Best Seller - UK,1,9781338635171,https://m.media-amazon.com/images/I/512fBEQomNL._AC_US218_..jpg,The Ballad of Songbirds and Snakes (A Hunger Games Novel),4.7,"52,527"
11,14,2,Best Seller - UK,2,9781408855669,https://m.media-amazon.com/images/I/51yzj3H34aL._AC_US218_..jpg,"Harry Potter and the Chamber of Secrets, Book 2",4.8,"50,934"
11,14,2,Best Seller - UK,3,9780545663267,https://m.media-amazon.com/images/I/41KNsYsW0xL._AC_US218_..jpg,Mockingjay (The Hunger Games),4.6,"50,418"
11,14,2,Best Seller - UK,4,9781408855683,https://m.media-amazon.com/images/I/518TIrLNpOL._AC_US218_..jpg,Harry Potter and the Goblet of Fire,4.9,"47,742"
11,14,2,Best Seller - UK,5,9780751565362,https://m.media-amazon.com/images/I/61WmeToq5kL._AC_US218_..jpg,Harry Potter and the Cursed Child - Parts One and Two: The Official Playscript of the Original West End Production [Paperback] J K ROWLING,4.3,"46,457"
11,14,2,Best Seller - UK,6,9781338216660,https://m.media-amazon.com/images/I/51UHmk-3S6L._AC_US218_..jpg,"Harry Potter and the Cursed Child, Parts One and Two: The Official Playscript of the Original West End Production: The Official Script Book of the Original West End Production",4.3,"46,457"
11,14,2,Best Seller - UK,7,9781368051477,https://m.media-amazon.com/images/I/51SGH1qTwmL._AC_US218_..jpg,"Percy Jackson and the Olympians, Book One The Lightning Thief (Percy Jackson & the Olympians, 1)",4.7,"33,377"
11,14,2,Best Seller - UK,8,9781250027436,https://m.media-amazon.com/images/I/51LCJlg5oFS._AC_US218_..jpg,"Shadow and Bone (The Shadow and Bone Trilogy, 1)",4.5,"30,945"
11,14,2,Best Seller - UK,9,9781405293181,https://m.media-amazon.com/images/I/51-FjxPRZnL._AC_US218_..jpg,A Good Girl's Guide to Murder (A Good Girl's Guide to Murder Book 1),4.6,"30,043"
11,14,2,Best Seller - UK,10,9780440237686,https://m.media-amazon.com/images/I/51fRar1PvAL._AC_US218_..jpg,The Giver (Giver Quartet),4.7,"27,741"
11,14,3,Best Seller - USA,1,9789351035961,https://m.media-amazon.com/images/I/51n4GJK-TGS._AC_US218_..jpg,"The Hunger Games Movie-Tie in-Edition [Paperback] [Nov 10, 2014] SUZANNE COLLINS",4.7,"54,669"
11,14,3,Best Seller - USA,2,9781419748684,https://m.media-amazon.com/images/I/51R4+SrZu6L._AC_US218_.,The Deep End (Diary of a Wimpy Kid Book 15),4.9,"45,317"
11,14,3,Best Seller - USA,3,9788172345198,https://m.media-amazon.com/images/I/41zswOGxk9S._AC_US218_..jpg,The Diary of a Young Girl,4.8,"34,727"
11,14,3,Best Seller - USA,4,9781405293181,https://m.media-amazon.com/images/I/51-FjxPRZnL._AC_US218_..jpg,A Good Girl's Guide to Murder (A Good Girl's Guide to Murder Book 1),4.6,"30,043"
11,14,3,Best Seller - USA,5,9781780622316,https://m.media-amazon.com/images/I/51mfUhlhbAS._AC_US218_..jpg,"Crooked Kingdom: Book 2 (Six of Crows) [Paperback] [May 04, 2017] Leigh Bardugo",4.7,"25,323"
11,14,3,Best Seller - USA,6,9781419749155,https://m.media-amazon.com/images/I/51U-z4zRa5L._AC_US218_..jpg,Big Shot Diary of a Wimpy Kid Book 16,4.9,"22,285"
